id,kentAtlasiDegeriKodu,kentAtlasiDegeri,gecirimsizlikKatmani,tucbsNo,aciklama,gecerlilikBaslangici,gecerlilikSonu,gozlemTarihi,hilucsAraziKullanimi,hilucsDurumu,olcek,surumBaslangicZamani,surumBitisZamani,total_population,estimated_water_supply,population_pressure,urban_water_stress_score
sehirAtlasi.1,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),20,CBSGM_1_338821,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.4158856509330553,0.0,0.0
sehirAtlasi.672,12170,İbadethane Alanları,0,CBSGM_1_7976389,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.0151939108894168,0.0,0.0
sehirAtlasi.659,12150,Eğitim Alanları,9,CBSGM_1_7976378,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.2759315752126767,0.0,0.0
sehirAtlasi.660,12170,İbadethane Alanları,0,CBSGM_1_7976379,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,0.9276704190868084,0.0,0.0
sehirAtlasi.661,12170,İbadethane Alanları,0,CBSGM_1_7976380,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.0517272211902498,0.0,0.0
sehirAtlasi.662,12170,İbadethane Alanları,0,CBSGM_1_7976381,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.3131757724771298,0.0,0.0
sehirAtlasi.663,12150,Eğitim Alanları,0,CBSGM_1_7976382,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.2849898835821656,0.0,0.0
sehirAtlasi.664,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976383,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.2919954086959327,0.0,0.0
sehirAtlasi.665,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976384,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.0566173685024827,0.0,0.0
sehirAtlasi.666,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7976385,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2060792387488464,0.0,0.0
sehirAtlasi.667,12170,İbadethane Alanları,0,CBSGM_1_7976386,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.5738239459071257,0.0,0.0
sehirAtlasi.668,13300,İnşaat Alanları,0,CBSGM_1_7976387,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.4598127583755902,0.0,0.0
sehirAtlasi.669,12130,Kamu Alanları,0,CBSGM_1_7976388,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.305836932004897,0.0,0.0
sehirAtlasi.670,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),8,CBSGM_1_142500,,2019-06-17 00:00:00+00:00,,,,,1:10000,,,0.0,0.8247886347160489,0.0,0.0
sehirAtlasi.671,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),28,CBSGM_1_142501,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,0.8279581585303601,0.0,0.0
sehirAtlasi.673,12120,Ticaret Alanları,0,CBSGM_1_7976390,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2223292727419106,0.0,0.0
sehirAtlasi.688,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),34,CBSGM_1_1398983,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.5611113483649323,0.0,0.0
sehirAtlasi.674,12110,Sanayi ve Üretim Alanları,0,CBSGM_1_7976391,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2544807433051899,0.0,0.0
sehirAtlasi.675,12120,Ticaret Alanları,0,CBSGM_1_7976392,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3016682411857603,0.0,0.0
sehirAtlasi.676,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7976393,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.308862087431283,0.0,0.0
sehirAtlasi.677,12170,İbadethane Alanları,0,CBSGM_1_7976394,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.3141202901386424,0.0,0.0
sehirAtlasi.678,32000,Maki veya Otsu Bitkiler,0,CBSGM_1_7976395,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.0225032516244503,0.0,0.0
sehirAtlasi.679,12130,Kamu Alanları,0,CBSGM_1_7976396,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.21404098068356,0.0,0.0
sehirAtlasi.680,12130,Kamu Alanları,0,CBSGM_1_7976397,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.1886839013388268,0.0,0.0
sehirAtlasi.681,12170,İbadethane Alanları,0,CBSGM_1_7976398,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2158133449961155,0.0,0.0
sehirAtlasi.682,50000,Su Alanları,0,CBSGM_1_7976399,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2915838800827286,0.0,0.0
sehirAtlasi.683,11300,İzole Yapılar,0,CBSGM_1_7976400,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.295076783421428,0.0,0.0
sehirAtlasi.684,12110,Sanayi ve Üretim Alanları,0,CBSGM_1_7976401,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,1.2959420096074337,0.0,0.0
sehirAtlasi.685,11100,Sürekli Kentsel Alan (> 80%),55,CBSGM_1_808,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,0.4463011429676932,0.0,0.0
sehirAtlasi.686,11100,Sürekli Kentsel Alan (> 80%),38,CBSGM_1_1398981,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.5556674172551951,0.0,0.0
sehirAtlasi.658,12150,Eğitim Alanları,9,CBSGM_1_7976377,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.2585737669874515,0.0,0.0
sehirAtlasi.657,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7976376,,2019-06-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.9876232751922296,0.0,0.0
sehirAtlasi.656,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),18,CBSGM_1_337112,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,1.2739313708896354,0.0,0.0
sehirAtlasi.655,12160,Sağlık Alanları,0,CBSGM_1_7976375,,2019-06-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.9825512121365889,0.0,0.0
sehirAtlasi.628,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976350,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.4024515673202593,0.0,0.0
sehirAtlasi.629,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976351,,2019-10-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.569375845075342,0.0,0.0
sehirAtlasi.630,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),36,CBSGM_1_338314,,2019-02-16 00:00:00+00:00,,,,,1:10000,,,0.0,1.1118661106617027,0.0,0.0
sehirAtlasi.631,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976352,,2019-10-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.57127737699529,0.0,0.0
sehirAtlasi.632,11300,İzole Yapılar,0,CBSGM_1_7976353,,2019-10-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.5694327691460032,0.0,0.0
sehirAtlasi.633,22000,Sürekli Ürünler,0,CBSGM_1_7976354,,2019-10-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.5700196253665704,0.0,0.0
sehirAtlasi.634,33000,Bitki Örtüsü Az Ya da Olmayan Alanlar,0,CBSGM_1_7976355,,2019-09-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.2788857149576636,0.0,0.0
sehirAtlasi.635,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),35,CBSGM_1_338313,,2019-02-16 00:00:00+00:00,,,,,1:10000,,,0.0,1.1115430578423176,0.0,0.0
sehirAtlasi.636,22000,Sürekli Ürünler,0,CBSGM_1_7976356,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.1234350152979118,0.0,0.0
sehirAtlasi.637,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),43,CBSGM_1_7976357,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6036204352202208,0.0,0.0
sehirAtlasi.638,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),20,CBSGM_1_7976358,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6037987821596723,0.0,0.0
sehirAtlasi.639,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976359,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.8621564813760004,0.0,0.0
sehirAtlasi.640,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976360,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.3058680322240284,0.0,0.0
sehirAtlasi.641,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976361,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.3754203066941508,0.0,0.0
sehirAtlasi.642,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976362,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.3237958562049739,0.0,0.0
sehirAtlasi.643,11300,İzole Yapılar,0,CBSGM_1_7976363,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2399097577201614,0.0,0.0
sehirAtlasi.644,11300,İzole Yapılar,4,CBSGM_1_7976364,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2072782258633898,0.0,0.0
sehirAtlasi.645,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976365,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.123369918474736,0.0,0.0
sehirAtlasi.646,11300,İzole Yapılar,0,CBSGM_1_7976366,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.3734114477338486,0.0,0.0
sehirAtlasi.647,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976367,,2019-09-16 00:00:00+00:00,,,,,1:10000,,,0.0,1.3671729147531257,0.0,0.0
sehirAtlasi.648,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976368,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.3821426301623694,0.0,0.0
sehirAtlasi.649,11300,İzole Yapılar,0,CBSGM_1_7976369,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.576819277549072,0.0,0.0
sehirAtlasi.650,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),8,CBSGM_1_7976370,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.7966895483387877,0.0,0.0
sehirAtlasi.651,12150,Eğitim Alanları,0,CBSGM_1_7976371,,2019-05-31 00:00:00+00:00,,,,,1:10000,,,0.0,0.7098620535198245,0.0,0.0
sehirAtlasi.652,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976372,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.4111968779658386,0.0,0.0
sehirAtlasi.653,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976373,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.422150915644488,0.0,0.0
sehirAtlasi.654,12170,İbadethane Alanları,0,CBSGM_1_7976374,,2019-05-30 00:00:00+00:00,,,,,1:10000,,,0.0,1.1169595756116606,0.0,0.0
sehirAtlasi.687,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),32,CBSGM_1_1398982,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.554170046856509,0.0,0.0
sehirAtlasi.689,11100,Sürekli Kentsel Alan (> 80%),85,CBSGM_1_1398984,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.5667191557959212,0.0,0.0
sehirAtlasi.2,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),10,CBSGM_1_7984195,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.5701858153881436,0.0,0.0
sehirAtlasi.735,12130,Kamu Alanları,0,CBSGM_1_7976440,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.028528494183593,0.0,0.0
sehirAtlasi.722,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976428,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1301749781619266,0.0,0.0
sehirAtlasi.723,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7976429,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1820773062690029,0.0,0.0
sehirAtlasi.724,12110,Sanayi ve Üretim Alanları,0,CBSGM_1_7976430,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.3675740768414204,0.0,0.0
sehirAtlasi.725,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7976431,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.2172161160766402,0.0,0.0
sehirAtlasi.726,12130,Kamu Alanları,0,CBSGM_1_7976432,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.9080991803748254,0.0,0.0
sehirAtlasi.727,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),23,CBSGM_1_338827,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.419685841498848,0.0,0.0
sehirAtlasi.728,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7976433,,2019-06-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.859401590294671,0.0,0.0
sehirAtlasi.729,12120,Ticaret Alanları,0,CBSGM_1_7976434,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1182369242492394,0.0,0.0
sehirAtlasi.730,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976435,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6851897493666541,0.0,0.0
sehirAtlasi.731,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976436,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6962189198530575,0.0,0.0
sehirAtlasi.732,12150,Eğitim Alanları,0,CBSGM_1_7976437,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.2610238532741662,0.0,0.0
sehirAtlasi.733,12150,Eğitim Alanları,0,CBSGM_1_7976438,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.286656724359701,0.0,0.0
sehirAtlasi.734,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7976439,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.4880782708575258,0.0,0.0
sehirAtlasi.736,12120,Ticaret Alanları,0,CBSGM_1_7976441,,2019-06-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.7644559303787036,0.0,0.0
sehirAtlasi.690,11100,Sürekli Kentsel Alan (> 80%),66,CBSGM_1_1398985,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.5693741962695721,0.0,0.0
sehirAtlasi.737,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),48,CBSGM_1_338889,,2019-02-21 00:00:00+00:00,,,,,1:10000,,,0.0,0.7123310142730834,0.0,0.0
sehirAtlasi.738,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7976442,,2019-06-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6937605905268034,0.0,0.0
sehirAtlasi.739,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976443,,2019-06-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.6882684776737968,0.0,0.0
sehirAtlasi.740,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976232,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3673672856604118,0.0,0.0
sehirAtlasi.741,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976233,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3637775451944658,0.0,0.0
sehirAtlasi.742,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7976234,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3728817205035333,0.0,0.0
sehirAtlasi.743,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976235,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6656008120614326,0.0,0.0
sehirAtlasi.744,12130,Kamu Alanları,0,CBSGM_1_7976236,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,0.6673111725511762,0.0,0.0
sehirAtlasi.745,12130,Kamu Alanları,0,CBSGM_1_7976237,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,0.6684164720445007,0.0,0.0
sehirAtlasi.746,12130,Kamu Alanları,0,CBSGM_1_7976238,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,0.6683415806738956,0.0,0.0
sehirAtlasi.747,12130,Kamu Alanları,0,CBSGM_1_7976239,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,0.6888991240981885,0.0,0.0
sehirAtlasi.748,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7976240,,2019-01-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.6363414016620841,0.0,0.0
sehirAtlasi.749,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7976241,,2019-01-01 00:00:00+00:00,,,,,1:10000,,,0.0,0.618128511759513,0.0,0.0
sehirAtlasi.721,12120,Ticaret Alanları,0,CBSGM_1_7976427,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1375108132882534,0.0,0.0
sehirAtlasi.720,12120,Ticaret Alanları,0,CBSGM_1_7976426,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1315212540949269,0.0,0.0
sehirAtlasi.719,12130,Kamu Alanları,0,CBSGM_1_7976425,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1200411034210236,0.0,0.0
sehirAtlasi.718,50000,Su Alanları,0,CBSGM_1_7976424,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.126809136477677,0.0,0.0
sehirAtlasi.691,11100,Sürekli Kentsel Alan (> 80%),64,CBSGM_1_1398986,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,0.5637503250491489,0.0,0.0
sehirAtlasi.692,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),23,CBSGM_1_7976402,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3162221065648914,0.0,0.0
sehirAtlasi.693,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7976403,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3322848205083757,0.0,0.0
sehirAtlasi.694,23000,Mera Alanları,0,CBSGM_1_7976404,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3115362984473176,0.0,0.0
sehirAtlasi.695,12120,Ticaret Alanları,0,CBSGM_1_7976405,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3311483072459351,0.0,0.0
sehirAtlasi.696,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976406,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3327157896328352,0.0,0.0
sehirAtlasi.697,22000,Sürekli Ürünler,0,CBSGM_1_7976407,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.3188942985956014,0.0,0.0
sehirAtlasi.698,12120,Ticaret Alanları,0,CBSGM_1_7976408,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2177728325814299,0.0,0.0
sehirAtlasi.699,21000,Ekilebilir Alanlar,0,CBSGM_1_6293294,,2019-09-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.5406680927142992,0.0,0.0
sehirAtlasi.700,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976409,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.129351870816693,0.0,0.0
sehirAtlasi.701,12170,İbadethane Alanları,0,CBSGM_1_7976410,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.1223088734800308,0.0,0.0
sehirAtlasi.702,12130,Kamu Alanları,0,CBSGM_1_7976411,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,0.9012210608002523,0.0,0.0
sehirAtlasi.703,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_6293295,,2019-09-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.5377036013878838,0.0,0.0
sehirAtlasi.704,14110,Mezarlık Alanları,0,CBSGM_1_6293296,,2019-09-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.5352113829033915,0.0,0.0
sehirAtlasi.705,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_6293297,,2019-09-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.536349205795823,0.0,0.0
sehirAtlasi.706,12230,Demiryolları ve ilgili Alanlar,0,CBSGM_1_7976412,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,0.9122956174002461,0.0,0.0
sehirAtlasi.707,12230,Demiryolları ve ilgili Alanlar,0,CBSGM_1_7976413,,2019-11-14 00:00:00+00:00,,,,,1:10000,,,0.0,0.9122599087873698,0.0,0.0
sehirAtlasi.708,12170,İbadethane Alanları,0,CBSGM_1_7976414,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.9211883351341019,0.0,0.0
sehirAtlasi.709,14200,Spor Ve Eğlence Alanları,0,CBSGM_1_7976415,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.1325464746066376,0.0,0.0
sehirAtlasi.710,12150,Eğitim Alanları,0,CBSGM_1_7976416,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.9905868679497192,0.0,0.0
sehirAtlasi.711,12160,Sağlık Alanları,0,CBSGM_1_7976417,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.9606151021676793,0.0,0.0
sehirAtlasi.712,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7976418,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,0.9951790035652378,0.0,0.0
sehirAtlasi.713,12170,İbadethane Alanları,0,CBSGM_1_7976419,,2019-06-10 00:00:00+00:00,,,,,1:10000,,,0.0,1.2215177738233771,0.0,0.0
sehirAtlasi.714,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7976420,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.861376354949287,0.0,0.0
sehirAtlasi.715,50000,Su Alanları,0,CBSGM_1_7976421,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1254419709852699,0.0,0.0
sehirAtlasi.716,50000,Su Alanları,0,CBSGM_1_7976422,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1310631840120888,0.0,0.0
sehirAtlasi.717,50000,Su Alanları,0,CBSGM_1_7976423,,2019-06-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.1371837132479512,0.0,0.0
sehirAtlasi.627,11300,İzole Yapılar,0,CBSGM_1_7976349,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3938573242159449,0.0,0.0
sehirAtlasi.626,11300,İzole Yapılar,0,CBSGM_1_7976348,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.4148617948434847,0.0,0.0
sehirAtlasi.625,11300,İzole Yapılar,0,CBSGM_1_7976347,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3885632314807814,0.0,0.0
sehirAtlasi.547,12110,Sanayi ve Üretim Alanları,92,CBSGM_1_7984506,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,1.0641239795287178,0.0,0.0
sehirAtlasi.534,12220,Diğer Yollar ve İlgili Alanlar,6,CBSGM_1_7984493,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0649767505944745,0.0,0.0
sehirAtlasi.535,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984494,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0625827354273356,0.0,0.0
sehirAtlasi.536,12220,Diğer Yollar ve İlgili Alanlar,40,CBSGM_1_7984495,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.4295936514056644,0.0,0.0
sehirAtlasi.537,12220,Diğer Yollar ve İlgili Alanlar,34,CBSGM_1_7984496,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6222871783626565,0.0,0.0
sehirAtlasi.538,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984497,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.3198582711561384,0.0,0.0
sehirAtlasi.539,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984498,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.1537807112180343,0.0,0.0
sehirAtlasi.540,12220,Diğer Yollar ve İlgili Alanlar,5,CBSGM_1_7984499,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.242144440519881,0.0,0.0
sehirAtlasi.541,12120,Ticaret Alanları,0,CBSGM_1_7984500,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,1.1365562486872092,0.0,0.0
sehirAtlasi.542,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984501,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2197784633666124,0.0,0.0
sehirAtlasi.543,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984502,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.1748815007641156,0.0,0.0
sehirAtlasi.544,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984503,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1735560352739087,0.0,0.0
sehirAtlasi.545,11100,Sürekli Kentsel Alan (> 80%),59,CBSGM_1_7984504,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.216403237641614,0.0,0.0
sehirAtlasi.546,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984505,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.061905083491785,0.0,0.0
sehirAtlasi.548,12120,Ticaret Alanları,35,CBSGM_1_7984507,,2019-05-29 00:00:00+00:00,,,,,1:10000,,,0.0,1.1436334152685372,0.0,0.0
sehirAtlasi.624,11300,İzole Yapılar,0,CBSGM_1_7976346,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,1.3995017648331558,0.0,0.0
